id,original_language,title,popularity,release_date,vote_average,vote_count,weighted_rating
37165,EN,The Truman Show,98.633,1998-06-04,8.143,18063,147087.00900000002
458220,EN,Palmer,29.644,2021-01-28,8.137,1564,12726.268
406997,EN,Wonder,52.507,2017-11-13,8.134,7774,63233.716
398818,EN,Call Me by Your Name,52.907,2017-07-28,8.1,11953,96819.3
614,SV,Wild Strawberries,14.222,1957-08-28,8.133,1590,12931.47
600,EN,Full Metal Jacket,138.826,1987-06-26,8.131,10312,83846.872
508442,EN,Soul,65.659,2020-12-25,8.129,10285,83606.765
55823,IT,The Great War,7.999,1959-10-28,8.129,338,2747.602
470044,EN,The Hate U Give,24.132,2018-10-19,8.128,2085,16946.88
518068,KO,Along with the Gods: The Last 49 Days,34.808,2018-08-01,8.127,644,5233.7880000000005
20914,IT,My Friends,9.475,1975-10-24,8.1,687,5564.7
500,EN,Reservoir Dogs,44.82,1992-09-02,8.126,14101,114584.726
19,DE,Metropolis,34.189,1927-02-06,8.125,2691,21864.375
600354,EN,The Father,27.193,2020-12-23,8.124,3117,25322.508
762975,EN,Purple Hearts,42.963,2022-07-29,8.123,2472,20080.055999999997
663558,ZH,New Gods: Nezha Reborn,29.605,2021-02-06,8.116,408,3311.328
100,EN,"Lock, Stock and Two Smoking Barrels",17.883,1998-08-28,8.122,6473,52573.706
280,EN,Terminator 2: Judgment Day,102.875,1991-07-03,8.119,12659,102778.421
996,EN,Double Indemnity,16.235,1944-07-06,8.1,1757,14231.699999999999
935,EN,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,41.928,1964-01-29,8.118,5512,44746.416000000005
9702,EN,Bound by Honor,72.461,1993-02-05,8.117,1283,10414.111
843,CN,In the Mood for Love,42.376,2000-09-29,8.117,2646,21477.582000000002
531428,FR,Portrait of a Lady on Fire,34.062,2019-09-18,8.116,2482,20143.912
38288,IT,I corti,6.361,1996-03-29,8.115,344,2791.56
411088,ES,The Invisible Guest,49.587,2017-01-06,8.113,4469,36256.996999999996
838240,ES,Robot Dreams,70.876,2023-12-06,8.1,457,3701.7
46738,FR,Incendies,33.999,2010-09-17,8.107,2640,21402.48
664767,EN,Mortal Kombat Legends: Scorpion's Revenge,41.016,2020-04-12,8.104,1357,10997.127999999999
666,PT,Central Station,14.301,1998-11-20,8.104,872,7066.687999999999
11878,JA,Yojimbo,32.807,1961-04-25,8.103,1401,11352.303
655,EN,"Paris, Texas",27.014,1984-07-16,8.101,1780,14419.78
103663,DA,The Hunt,25.35,2012-06-13,8.102,4089,33129.078
239,EN,Some Like It Hot,47.635,1959-03-19,8.1,3402,27556.199999999997
38,EN,Eternal Sunshine of the Spotless Mind,73.345,2004-03-19,8.101,14675,118882.17500000002
755812,FR,"Miraculous World: New York, United HeroeZ",29.035,2020-09-25,8.1,1081,8756.1
555604,EN,Guillermo del Toro's Pinocchio,47.538,2022-11-09,8.1,2838,22987.8
146233,EN,Prisoners,65.607,2013-09-19,8.099,11577,93762.123
20532,JA,Sansho the Bailiff,15.212,1954-03-31,8.099,360,2915.64
705,EN,All About Eve,16.225,1950-11-09,8.1,1495,12109.5
532067,JA,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,29.902,2019-08-30,8.096,537,4347.552
24382,IT,Big Deal on Madonna Street,12.211,1958-07-26,8.096,683,5529.568
12445,EN,Harry Potter and the Deathly Hallows: Part 2,153.121,2011-07-12,8.096,20289,164259.744
406,FR,La Haine,28.649,1995-05-31,8.095,3964,32088.58
872585,EN,Oppenheimer,151.293,2023-07-19,8.094,8881,71882.814
439,IT,La Dolce Vita,22.176,1960-02-05,8.1,1806,14628.599999999999
149871,JA,The Tale of The Princess Kaguya,35.115,2013-11-23,8.092,1750,14161.000000000002
10681,EN,WALL·E,77.598,2008-06-22,8.092,18532,149960.94400000002
2457,FR,Children of Paradise,13.79,1945-03-15,8.1,402,3256.2
832,DE,M,19.062,1931-05-11,8.091,2130,17233.829999999998
387,DE,Das Boot,33.571,1981-09-17,8.089,2168,17536.952
3780,JA,Red Beard,18.723,1965-04-03,8.088,347,2806.5359999999996
548,JA,Rashomon,23.338,1950-08-26,8.087,2164,17500.268
397567,KO,Along with the Gods: The Two Worlds,39.858,2017-12-20,8.083,1021,8252.743
550776,EN,Believe Me: The Abduction of Lisa McVey,38.54,2018-09-30,8.081,606,4897.085999999999
7345,EN,There Will Be Blood,39.71,2007-12-26,8.081,6481,52372.960999999996
640344,IT,Me Against You: Mr. S's Vendetta,6.754,2020-01-17,8.08,465,3757.2
831827,EN,Far from the Tree,12.219,2021-11-24,8.075,361,2915.075
4348,EN,Pride & Prejudice,72.618,2005-09-16,8.075,7910,63873.24999999999
359940,EN,"Three Billboards Outside Ebbing, Missouri",29.796,2017-12-01,8.071,9952,80322.592
21634,EN,Prayers for Bobby,18.935,2009-01-24,8.1,573,4641.3
992,EN,Sherlock Jr.,13.534,1924-04-17,8.071,961,7756.231
62,EN,2001: A Space Odyssey,156.954,1968-04-02,8.071,11327,91420.217
334543,EN,Lion,33.486,2016-11-24,8.07,6461,52140.270000000004
11645,JA,Ran,25.884,1985-06-01,8.1,1506,12198.6
11659,IT,The Best of Youth,16.707,2003-06-22,8.1,516,4179.599999999999
8392,JA,My Neighbor Totoro,75.211,1988-04-10,8.069,7821,63107.649000000005
522518,EN,A Dog's Journey,38.177,2019-05-03,8.069,1472,11877.568000000001
472454,TR,Ayla: The Daughter of War,19.893,2017-10-27,8.067,350,2823.4500000000003
437068,KO,A Taxi Driver,24.319,2017-08-02,8.062,949,7650.838
381284,EN,Hidden Figures,61.138,2016-12-10,8.06,9578,77198.68000000001
11423,KO,Memories of Murder,36.256,2003-05-02,8.06,3712,29918.72
8422,IT,Rocco and His Brothers,18.672,1960-10-07,8.1,573,4641.3
1091,EN,The Thing,59.905,1982-06-25,8.06,6816,54936.96000000001
7347,PT,Elite Squad,35.869,2007-10-12,8.056,2356,18979.935999999998
42229,IT,A Special Day,13.79,1977-08-11,8.1,644,5216.4
785534,TR,Paper Lives,13.393,2021-03-12,8.051,376,3027.176
120467,EN,The Grand Budapest Hotel,47.304,2014-02-26,8.05,14599,117521.95000000001
638507,EN,How to Train Your Dragon: Homecoming,44.13,2019-12-03,8.048,930,7484.64
906126,ES,Society of the Snow,63.796,2023-12-15,8.044,2768,22265.792
538362,IT,On My Skin,12.537,2018-09-12,8.044,1838,14784.872000000001
347688,EN,Scooby-Doo! and KISS: Rock and Roll Mystery,19.77,2015-07-10,8.037,311,2499.507
1000492,FR,All Your Faces,10.448,2023-03-29,8.042,508,4085.336
821,EN,Judgment at Nuremberg,18.583,1961-12-18,8.0,763,6104.0
823754,EN,Bo Burnham: Inside,11.621,2021-07-22,8.043,469,3772.1669999999995
310569,PT,The Second Mother,12.57,2015-06-04,8.04,711,5716.44
800,ES,The Young and the Damned,15.179,1950-12-09,8.04,462,3714.4799999999996
204,FR,The Wages of Fear,21.555,1953-04-22,8.038,916,7362.808
147,FR,The 400 Blows,33.755,1959-06-03,8.0,2090,16720.0
400928,EN,Gifted,56.031,2017-04-07,8.036,5329,42823.844
31439,ZH,To Live,17.765,1994-05-26,8.036,303,2434.908
106646,EN,The Wolf of Wall Street,106.995,2013-12-25,8.035,23622,189802.77
1955,EN,The Elephant Man,28.521,1980-10-09,8.035,3419,27471.665
26022,HI,My Name Is Khan,25.23,2010-02-10,8.033,1290,10362.57
582,DE,The Lives of Others,20.399,2006-03-23,8.032,3588,28818.816
279,EN,Amadeus,36.344,1984-09-19,8.0,4159,33272.0
9277,EN,The Sting,27.597,1973-12-25,8.0,2557,20456.0
962232,PT,Beyond the Universe,15.36,2022-10-27,8.027,311,2496.397
610461,ES,"Veinteañera, divorciada y fantástica",17.813,2020-02-14,8.026,385,3090.0099999999998
515001,EN,Jojo Rabbit,30.473,2019-10-18,8.024,9382,75281.16799999999
678580,ES,El mesero,14.754,2021-07-15,8.023,348,2792.004
264644,EN,Room,21.862,2015-10-16,8.022,9041,72526.902
12761,SV,Autumn Sonata,23.056,1978-10-08,8.019,573,4594.887
938,IT,For a Few Dollars More,44.793,1965-12-18,8.018,3876,31077.768000000004
673,EN,Harry Potter and the Prisoner of Azkaban,152.144,2004-05-31,8.0,21263,170104.0
14,EN,American Beauty,56.831,1999-09-15,8.018,11877,95229.78600000001
641,EN,Requiem for a Dream,19.216,2000-10-06,8.016,9791,78484.656
521,EN,Dial M for Murder,29.07,1954-05-29,8.016,2542,20376.672
43949,EN,Flipped,85.617,2010-08-06,8.013,2910,23317.829999999998
337404,EN,Cruella,78.417,2021-05-26,8.012,9185,73590.22
55960,IT,"Toto, Peppino, and the Hussy",7.607,1956-08-23,8.01,337,2699.37
15,EN,Citizen Kane,31.845,1941-04-17,8.0,5415,43320.0
678512,EN,Sound of Freedom,72.367,2023-07-03,8.009,2312,18516.808
449176,EN,"Love, Simon",30.746,2018-02-16,8.009,5993,47997.937000000005
895,RU,Andrei Rublev,26.704,1966-12-16,8.009,796,6375.164000000001
780,FR,The Passion of Joan of Arc,14.235,1928-04-21,8.009,912,7304.2080000000005
526702,EN,Black Beauty,14.343,2020-11-27,8.0,332,2656.0
3175,EN,Barry Lyndon,25.66,1975-12-18,8.008,2748,22005.983999999997
110416,EN,Song of the Sea,17.95,2014-06-23,8.007,1394,11161.758
28178,EN,Hachi: A Dog's Tale,54.175,2009-06-08,8.007,6590,52766.13
11778,EN,The Deer Hunter,43.127,1978-12-08,8.0,3733,29864.0
524,EN,Casino,38.875,1995-11-22,8.006,5719,45786.314
740937,FR,Simone: Woman of the Century,11.597,2022-10-12,8.005,315,2521.5750000000003
359724,EN,Ford v Ferrari,59.889,2019-11-13,8.006,7785,62326.71
307,IT,"Rome, Open City",15.088,1945-10-08,8.003,860,6882.58
339877,EN,Loving Vincent,28.937,2017-06-22,8.004,2412,19305.647999999997
25376,ES,The Secret in Their Eyes,33.147,2009-08-13,8.004,2480,19849.92
930094,EN,"Red, White & Royal Blue",69.956,2023-07-27,8.003,1221,9771.663
568160,JA,Weathering with You,35.938,2019-06-19,8.003,2241,17934.723
947,EN,Lawrence of Arabia,41.415,1962-12-11,8.002,2944,23557.888000000003
595,EN,To Kill a Mockingbird,30.955,1962-12-20,8.0,2552,20416.0
429210,PT,Bingo: The King of the Mornings,9.994,2017-08-24,8.0,378,3024.0
205596,EN,The Imitation Game,75.353,2014-11-14,8.0,16820,134560.0
414419,EN,Kill Bill: The Whole Bloody Affair,22.705,2011-03-27,7.999,978,7823.022
11658,KO,Tae Guk Gi: The Brotherhood of War,17.509,2004-02-05,7.998,650,5198.7
455661,EN,In a Heartbeat,8.173,2017-06-01,7.997,989,7909.032999999999
962,EN,The Gold Rush,19.269,1925-07-13,8.0,1566,12528.0
140420,EN,Paperman,16.156,2012-11-02,7.996,1689,13505.244
20453,HI,3 Idiots,39.258,2009-12-23,7.994,2338,18689.971999999998
530915,EN,1917,52.286,2019-12-25,7.993,12188,97418.68400000001
18438,KO,Castaway on the Moon,20.529,2009-05-14,7.992,653,5218.776
13223,EN,Gran Torino,31.688,2008-12-12,7.992,10559,84387.528
28978,EN,The Circus,12.406,1928-01-29,8.0,767,6136.0
7508,HI,Like Stars on Earth,24.482,2007-12-21,8.0,1136,9088.0
424694,EN,Bohemian Rhapsody,53.01,2018-10-24,7.986,16695,133326.27
19426,IT,Nights of Cabiria,17.8,1957-10-03,8.0,740,5920.0
488623,KO,Forgotten,25.896,2017-11-29,7.983,1069,8533.827
11104,CN,Chungking Express,46.615,1994-07-14,7.981,1745,13926.845
213,EN,North by Northwest,32.574,1959-07-08,8.0,4023,32184.0
10515,JA,Castle in the Sky,54.099,1986-08-02,7.978,4108,32773.623999999996
640,EN,Catch Me If You Can,75.84,2002-12-16,7.978,15426,123068.628
2517,JA,Nobody Knows,18.442,2004-08-07,7.977,502,4004.454
20530,JA,Late Spring,17.744,1949-09-13,7.973,396,3157.308
14696,JA,Ugetsu,22.603,1953-03-26,7.973,554,4417.042
1396,RU,Mirror,32.74,1975-03-07,8.0,918,7344.0
862,EN,Toy Story,112.201,1995-10-30,7.972,18176,144899.07200000001
447365,EN,Guardians of the Galaxy Vol. 3,131.006,2023-05-03,7.97,6625,52801.25
1050035,JA,Monster,62.73,2023-06-02,7.975,454,3620.6499999999996
5801,BN,Song of the Little Road,14.968,1955-08-26,7.97,405,3227.85
3090,EN,The Treasure of the Sierra Madre,18.877,1948-01-15,7.97,1169,9316.93
76,EN,Before Sunrise,39.692,1995-01-27,8.0,4051,32408.0
627,EN,Trainspotting,37.482,1996-02-23,7.969,9508,75769.25200000001
24,EN,Kill Bill: Vol. 1,57.817,2003-10-10,7.969,17151,136676.31900000002
574074,EN,Kitbull,26.366,2019-01-18,7.967,363,2892.0209999999997
9764,RU,Dersu Uzala,16.14,1975-08-02,8.0,519,4152.0
315465,JA,The Boy and the Beast,28.786,2015-07-11,7.965,1447,11525.355
19542,EN,The Red Shoes,14.82,1948-09-06,7.964,636,5065.104
28422,JA,Love Exposure,20.621,2009-01-31,8.0,429,3432.0
160885,IT,Tel chi el telùn,6.755,1999-05-12,7.962,316,2515.9919999999997
634649,EN,Spider-Man: No Way Home,208.228,2021-12-15,7.961,19826,157834.786
12104,EN,Pink Floyd: The Wall,19.235,1982-07-14,7.961,1464,11654.904
961,EN,The General,14.403,1926-12-25,7.961,1207,9608.927
554596,ES,No Manches Frida 2,37.252,2019-03-15,7.96,857,6821.72
38286,IT,Three Men and a Leg,9.085,1997-12-27,7.96,2042,16254.32
38360,RU,The Cranes Are Flying,17.6,1957-10-12,7.959,365,2905.035
14160,EN,Up,117.126,2009-05-28,7.959,19966,158909.394
615457,EN,Nobody,49.208,2021-03-18,7.958,6943,55252.394
745,EN,The Sixth Sense,58.953,1999-08-06,7.957,11513,91608.94099999999
70,EN,Million Dollar Baby,31.168,2004-12-15,7.957,9396,74763.972
916224,JA,Suzume,59.231,2022-11-11,7.956,1243,9889.308
15244,FR,A Man Escaped,15.415,1956-11-11,7.954,508,4040.632
5925,EN,The Great Escape,32.196,1963-07-03,7.949,2493,19816.857
1580,EN,Rope,28.308,1948-03-11,7.949,2629,20897.921
329,EN,Jurassic Park,34.104,1993-06-11,7.949,16082,127835.818
